# Profile Smoothing is Disabled
#			total		H-		B-		C-		CH-		O-		OH-		F-		C_2-		C_2H-		CN-		BO-		BO-		^13CN-		C_2H_3-		Si-		S-		HS-		Cl-		C_3-		^37Cl-		C_3H-		C_2HO-		CNO-		SiO-		CHO_2-		SO-		C_4H-		C_3N-		C_2H_2O_2-		CHNO_2-		Cu-		SO_2-		C_3NO-		CuO-		SO_3-		SO_3H-		Si_2H_2S-		C_3H_6O_3-		SO_4H-		C_3Cl_2-		CHO_2Cl_2-		C_8H_6O-										W-		^194Pt-		Pt-		Au-		PtO-		WS-		CNPt-		PtO_2-		C_3NHPt-						C_14H_21O_6-				Pt_2-		Au_2-		CNAu_2-		Au_2Cl-		Cs_2Pt-						Au_3-		Au_3O_2-		Au_3Cl-		WS_3-		^182WS_3-		^186WS_3-		AuS		AuHS-		Au_4-		WS_4-		^182WS_4-		^183WS_4-		^186WS_4-		C_4-		C_6-		
#			N/A		1.0086		11.0040		12.0007		13.0085		15.9960		17.0040		18.9998		24.0012		25.0094		26.0052		27.0036		27.0068		27.0074		27.0259		27.9777		31.9736		32.9817		34.9710		36.0017		36.9677		37.0093		41.0046		42.0006		43.9723		44.9993		47.9694		49.0089		50.0050		58.0069		59.0150		62.9436		63.9626		66.0010		78.9211		79.9566		80.9751		89.9473		90.0390		96.9535		105.9447		114.9440		118.0436		123.9299		125.9112		140.9570		152.9323		183.9498		193.9603		194.9807		196.9679		210.9783		215.9492		220.9637		226.9489		245.9619		247.8993		277.9024		285.1330		373.1566		389.8912		393.9374		419.9408		428.9046		459.3015		460.3040		584.8882		590.9086		622.9044		623.9251		279.8964		277.9059		281.8522		228.9593		229.9679		787.8812		311.8937		309.9062		310.8937		313.8735		48.0013		72.0070		
#Data Point #	Sputter Time (s)	Dose (ions)	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	Intensity(Raw)	Intensity	
37	360		4749	4752	6	6.00021	0	0	0	0	0	0	40	40.0049	16	16.001	130	130.046	6	6.00009	2	2.00003	14	14.0006	1	1.00001	1	1.00001	0	0	1	1.00002	0	0	0	0	0	0	17	17.0007	2	2.00002	7	7.00016	1	1.00004	3	3.00004	15	15.0006	0	0	3	3.00002	0	0	1	1.00001	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	2	2.00001	3	3.00002	0	0	0	0	1	1.00002	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	244	244.155	0	0	1	1	2	2.00001	0	0	1	1	0	0	1	1	0	0	0	0	0	0	141	141.051	4	4.00004	2	2.00001	0	0	0	0	0	0	807	808.727	0	0	1	1	0	0	1	1	0	0	0	0	0	0	120	120.037	0	0	0	0	0	0	0	0	4	4.00004	0	0	
38	370		4630	4632	6	6.00021	0	0	0	0	0	0	54	54.0082	21	21.0011	109	109.031	8	8.00016	3	3.00004	21	21.0011	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	28	28.0023	1	1	6	6.00012	0	0	1	1	8	8.00024	0	0	3	3.00002	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1.00001	2	2.00003	0	0	0	0	2	2.00003	1	1.00001	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	230.137	0	0	1	1	5	5.00009	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	153	153.06	2	2.00002	1	1	0	0	0	0	0	0	713	714.383	0	0	1	1	0	0	0	0	0	0	1	1	0	0	142	142.051	0	0	1	1	1	1	0	0	2	2.00002	0	0	
39	380		4698	4701	9	9.00028	0	0	0	0	0	0	49	49.0064	21	21.0013	129	129.044	15	15.0008	1	1	20	20.0017	1	1	2	2.00001	2	2.00001	0	0	0	0	1	1	0	0	14	14.0005	1	1	11	11.0003	1	1.00006	0	0	11	11.0005	0	0	3	3.00004	0	0	0	0	0	0	0	0	1	1.00002	0	0	0	0	0	0	0	0	0	0	3	3.00004	0	0	0	0	4	4.0002	0	0	2	2.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	212.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	124.039	3	3.00002	0	0	1	1	0	0	0	0	804	805.722	0	0	2	2.00001	0	0	1	1.00001	0	0	0	0	2	2.00001	151	151.059	0	0	1	1.00001	0	0	0	0	7	7.00012	0	0	
40	390		4743	4746	2	2.00004	0	0	0	0	0	0	53	53.0077	20	20.0011	126	126.042	8	8.00016	2	2.00001	22	22.0012	0	0	1	1	0	0	0	0	0	0	0	0	0	0	14	14.0007	1	1.00001	7	7.00016	0	0	0	0	7	7.00023	0	0	3	3.00002	1	1	1	1	0	0	0	0	2	2.00004	0	0	0	0	0	0	0	0	2	2.00003	0	0	0	0	0	0	6	6.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	247.162	0	0	0	0	2	2.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	163.068	4	4.00004	2	2.00001	0	0	0	0	0	0	791	792.664	0	0	0	0	0	0	0	0	0	0	1	1.00001	1	1.00001	142	142.053	1	1	0	0	0	0	0	0	6	6.00012	0	0	
41	400		4713	4716	7	7.00023	0	0	0	0	0	0	40	40.0041	16	16.0009	99	99.0264	11	11.0003	2	2.00002	18	18.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20.001	1	1.00001	6	6.00009	1	1.00003	0	0	7	7.00023	0	0	6	6.00009	0	0	1	1	0	0	0	0	1	1.00001	1	1	0	0	0	0	0	0	2	2.00003	1	1.00001	0	0	1	1	2	2.00004	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	221	221.129	0	0	0	0	2	2.00001	0	0	1	1	0	0	0	0	1	1	0	0	0	0	154	154.06	8	8.00016	0	0	1	1.00001	0	0	0	0	791	792.701	0	0	1	1	0	0	0	0	0	0	1	1	2	2.00001	120	120.037	0	0	1	1	1	1	1	1.00001	10	10.0003	1	1	
42	410		4776	4779	7	7.0002	0	0	0	0	0	0	36	36.0042	14	14.0006	124	124.041	8	8.00016	2	2.00006	29	29.0023	1	1.00002	1	1.00002	1	1.00002	0	0	0	0	0	0	0	0	19	19.0012	0	0	3	3.00004	0	0	0	0	9	9.00025	0	0	6	6.00015	0	0	0	0	3	3.00004	2	2.00001	1	1.00004	1	1	1	1.00001	0	0	0	0	3	3.00004	3	3.00005	0	0	0	0	4	4.0001	0	0	1	1.00001	0	0	0	0	0	0	3	3.00002	0	0	0	0	0	0	0	0	223	223.13	1	1	0	0	3	3.00004	1	1.00001	0	0	0	0	1	1	0	0	1	1	0	0	162	162.067	2	2.00002	0	0	0	0	0	0	0	0	760	761.543	1	1.00001	0	0	2	2.00001	1	1	0	0	0	0	0	0	143	143.053	0	0	0	0	1	1	0	0	5	5.00006	3	3.00002	
43	420		5007	5010	8	8.0002	0	0	0	0	0	0	46	46.0056	10	10.0004	145	145.056	3	3.00004	1	1.00001	30	30.0029	0	0	1	1.00001	1	1.00001	0	0	0	0	0	0	0	0	19	19.001	1	1	9	9.00025	0	0	0	0	9	9.00039	0	0	3	3.00002	0	0	0	0	0	0	0	0	1	1.00001	1	1.00001	0	0	0	0	0	0	2	2.00003	0	0	1	1	0	0	5	5.00022	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	244	244.154	0	0	0	0	4	4.00006	0	0	1	1	0	0	0	0	0	0	0	0	0	0	152	152.059	2	2.00002	0	0	1	1	0	0	0	0	798	799.693	0	0	0	0	1	1.00001	0	0	0	0	2	2.00001	3	3.00005	140	140.051	0	0	0	0	0	0	0	0	4	4.00004	0	0	
44	430		4920	4923	4	4.0001	0	0	0	0	0	0	49	49.0069	13	13.0006	108	108.031	7	7.00012	2	2.00003	21	21.0014	0	0	1	1.00001	1	1.00001	1	1.00001	0	0	0	0	0	0	22	22.0017	3	3.00005	1	1.00001	0	0	1	1	7	7.0002	0	0	4	4.00004	0	0	0	0	1	1.00001	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	256.175	0	0	0	0	7	7.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	154.063	5	5.00006	1	1	0	0	0	0	1	1	822	823.807	1	1	0	0	0	0	0	0	0	0	1	1.00001	0	0	127	127.043	0	0	2	2.00001	0	0	0	0	6	6.00009	0	0	
45	440		5014	5017	5	5.00009	0	0	0	0	0	0	50	50.0064	16	16.001	124	124.04	7	7.00012	4	4.00006	22	22.0013	0	0	3	3.00004	3	3.00004	0	0	0	0	0	0	0	0	18	18.0011	1	1	7	7.00012	0	0	0	0	11	11.0004	0	0	4	4.00008	0	0	0	0	0	0	0	0	1	1.00003	0	0	1	1.00001	0	0	0	0	1	1.00002	1	1	0	0	0	0	3	3.00011	0	0	0	0	0	0	0	0	0	0	2	2.00001	0	0	0	0	1	1	0	0	270	270.189	0	0	0	0	1	1.00001	0	0	1	1	0	0	0	0	0	0	0	0	0	0	166	166.07	1	1	2	2.00001	0	0	0	0	0	0	846	847.92	0	0	0	0	0	0	0	0	0	0	1	1.00001	0	0	155	155.062	0	0	1	1.00001	0	0	0	0	6	6.00009	1	1.00001	
46	450		5418	5422	4	4.0001	0	0	0	0	0	0	56	56.0085	13	13.0005	138	138.051	11	11.0003	5	5.00006	29	29.0026	0	0	0	0	0	0	0	0	0	0	1	1	0	0	17	17.0008	2	2.00001	7	7.0002	0	0	2	2.00002	10	10.0004	0	0	6	6.00009	0	0	1	1	0	0	0	0	2	2.00003	0	0	0	0	0	0	0	0	1	1.00001	2	2.00001	2	2.00001	0	0	6	6.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	307.24	0	0	0	0	5	5.00009	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	153	153.06	1	1	0	0	1	1	0	0	1	1	907	909.191	0	0	0	0	0	0	0	0	0	0	4	4.00006	1	1	154	154.06	0	0	1	1	0	0	0	0	8	8.00016	0	0	
47	460		6250	6255	8	8.00024	0	0	0	0	1	1	60	60.0098	24	24.002	171	171.075	6	6.00009	3	3.00004	26	26.002	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	31	31.0026	1	1	6	6.00012	1	1.00004	1	1.00001	14	14.0006	1	1.00001	1	1.00001	0	0	2	2.00002	1	1	1	1	3	3.00005	0	0	1	1.00001	0	0	0	0	3	3.00004	4	4.00006	0	0	0	0	9	9.00034	0	0	2	2.00003	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	321	321.265	0	0	1	1	4	4.00006	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	167	167.073	3	3.00002	0	0	0	0	0	0	0	0	1085	1088.19	0	0	0	0	1	1	1	1.00001	0	0	1	1.00001	2	2.00001	173	173.076	2	2.00001	0	0	0	0	0	0	8	8.0002	1	1	
48	470		7265	7272	9	9.00034	0	0	1	1.00001	0	0	66	66.0117	25	25.0021	170	170.075	7	7.00016	3	3.00004	31	31.0031	0	0	0	0	0	0	2	2.00001	0	0	0	0	0	0	16	16.0007	0	0	8	8.00016	0	0	1	1	14	14.0006	0	0	4	4.00004	0	0	1	1	0	0	0	0	3	3.00005	0	0	0	0	0	0	1	1	3	3.00005	3	3.00005	0	0	0	0	3	3.00014	0	0	2	2.00003	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	354	354.328	0	0	0	0	3	3.00002	1	1	3	3.00004	0	0	0	0	0	0	0	0	0	0	233	233.142	4	4.00004	2	2.00001	0	0	1	1.00001	0	0	1255	1259.2	1	1	1	1	0	0	0	0	0	0	0	0	2	2.00002	233	233.138	0	0	0	0	0	0	2	2.00001	17	17.0007	2	2.00001	
49	480		8067	8076	8	8.00037	0	0	1	1	1	1	68	68.0128	30	30.0032	187	187.09	8	8.0002	7	7.00034	45	45.0063	0	0	0	0	0	0	1	1.00001	1	1	0	0	0	0	27	27.0021	2	2.00002	12	12.0004	0	0	2	2.00001	23	23.0018	0	0	5	5.00011	0	0	3	3.00002	0	0	1	1	3	3.00008	0	0	0	0	0	0	0	0	3	3.00003	1	1.00001	0	0	0	0	5	5.00011	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	410	410.434	0	0	0	0	14	14.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	241.149	2	2.00001	0	0	0	0	0	0	1	1	1361	1365.98	0	0	0	0	0	0	0	0	0	0	1	1.00001	4	4.00007	241	241.149	1	1.00001	2	2.00001	1	1	1	1	4	4.00004	0	0	
50	490		8939	8951	9	9.00034	0	0	0	0	0	0	101	101.028	23	23.0017	220	220.127	13	13.0004	3	3.00004	41	41.0057	1	1.00002	2	2.00004	2	2.00004	2	2.00006	0	0	0	0	0	0	33	33.0034	2	2.00003	9	9.00034	1	1.00006	2	2.00001	20	20.0013	1	1.00001	6	6.00012	0	0	2	2.00001	1	1	0	0	3	3.0001	0	0	1	1.00001	0	0	0	0	0	0	4	4.00014	1	1.00001	0	0	5	5.00029	1	1.00002	3	3.00004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	467	467.565	0	0	0	0	5	5.00016	1	1.00002	0	0	0	0	0	0	0	0	0	0	0	0	251	251.162	6	6.00012	3	3.00002	0	0	0	0	0	0	1535	1541.22	3	3.00002	2	2.00004	0	0	0	0	0	0	2	2.00001	1	1.00001	267	267.183	0	0	0	0	0	0	0	0	7	7.00012	2	2.00002	
51	500		9775	9789	11	11.0006	0	0	0	0	1	1.00001	83	83.0192	39	39.0041	252	252.169	18	18.0009	6	6.00009	48	48.0068	0	0	3	3.00007	3	3.00007	1	1.00003	1	1.00001	0	0	0	0	40	40.0041	2	2.00004	15	15.0007	1	1.00009	3	3.00002	25	25.002	0	0	8	8.00016	0	0	1	1	1	1	0	0	3	3.0001	1	1.00001	0	0	0	0	0	0	0	0	3	3.00004	0	0	0	0	4	4.0001	1	1.00001	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	514	514.681	0	0	0	0	7	7.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	302.232	6	6.00009	1	1	0	0	0	0	1	1	1676	1683.55	3	3.00002	0	0	0	0	0	0	0	0	4	4.00006	1	1	278	278.197	0	0	0	0	0	0	0	0	13	13.0004	2	2.00001	
52	510		10387	10403	11	11.0007	0	0	1	1	0	0	82	82.0179	39	39.0041	224	224.133	9	9.00021	6	6.00019	51	51.0082	1	1.00002	2	2.00005	2	2.00005	0	0	0	0	0	0	0	0	38	38.0037	1	1.00002	11	11.0003	0	0	4	4.00004	17	17.0013	0	0	4	4.00014	0	0	1	1.00001	1	1	1	1	2	2.00007	2	2.00003	0	0	1	1	0	0	3	3.00007	3	3.00007	0	0	0	0	6	6.00034	1	1.00001	1	1.00001	1	1.00001	0	0	0	0	1	1.00001	2	2.00003	0	0	0	0	0	0	533	533.746	0	0	0	0	9	9.0003	0	0	0	0	0	0	1	1	0	0	0	0	0	0	303	303.237	9	9.00025	1	1	0	0	0	0	0	0	1766	1774.43	1	1.00001	0	0	0	0	1	1	0	0	2	2.00002	1	1.00001	330	330.279	0	0	2	2.00001	0	0	0	0	19	19.0009	4	4.00006	
53	520		11100	11118	13	13.001	0	0	0	0	1	1.00001	111	111.032	27	27.0025	272	272.195	14	14.0005	10	10.0004	55	55.008	0	0	2	2.00004	1	1.00002	1	1.00003	0	0	0	0	1	1.00001	44	44.0056	1	1	9	9.00021	0	0	1	1	18	18.0014	1	1.00001	10	10.0003	0	0	1	1	2	2.00001	2	2.00001	4	4.00024	0	0	1	1.00001	1	1.00001	0	0	1	1.00002	4	4.00008	0	0	0	0	10	10.0006	0	0	1	1	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	559	559.816	2	2.00001	2	2.00001	9	9.00034	0	0	0	0	0	0	0	0	1	1	0	0	0	0	357	357.325	7	7.00012	4	4.00004	0	0	0	0	0	0	1877	1886.44	1	1	0	0	1	1	0	0	0	0	0	0	3	3.00005	324	324.269	1	1.00001	1	1.00001	1	1.00001	0	0	11	11.0003	3	3.00004	
54	530		9450	9463	14	14.001	0	0	0	0	0	0	88	88.0219	26	26.0022	206	206.113	20	20.0011	10	10.0003	47	47.0068	0	0	1	1.00001	1	1.00001	0	0	0	0	0	0	0	0	34	34.0036	4	4.00004	6	6.00012	0	0	1	1.00001	18	18.0011	0	0	4	4.00004	0	0	3	3.00002	1	1.00002	2	2.00001	1	1.00001	1	1.00001	0	0	0	0	0	0	1	1.00003	0	0	0	0	0	0	7	7.0002	0	0	2	2.00002	0	0	0	0	0	0	2	2.00003	0	0	0	0	1	1.00001	0	0	529	529.729	0	0	0	0	3	3.00002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	307.241	3	3.00002	0	0	0	0	0	0	0	0	1576	1582.59	0	0	1	1	1	1.00001	0	0	0	0	2	2.00002	0	0	308	308.243	0	0	2	2.00001	0	0	1	1	18	18.0008	4	4.00006	
55	540		5742	5746	6	6.00018	0	0	1	1	1	1	60	60.0095	19	19.001	124	124.04	9	9.00039	4	4.00014	33	33.0033	0	0	4	4.00008	3	3.00007	0	0	0	0	0	0	0	0	25	25.0016	1	1.00001	6	6.00015	0	0	1	1	18	18.001	0	0	4	4.00006	0	0	2	2.00002	0	0	2	2.00001	1	1.00001	1	1.00001	0	0	1	1	0	0	0	0	4	4.00004	2	2.00001	0	0	6	6.00021	1	1.00001	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	301	301.237	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	186.088	0	0	1	1.00001	0	0	0	0	0	0	947	949.409	0	0	0	0	0	0	0	0	0	0	1	1.00001	1	1	149	149.056	0	0	0	0	0	0	0	0	11	11.0003	3	3.00002	
56	550		5182	5185	3	3.00005	0	0	0	0	0	0	31	31.0024	16	16.0009	131	131.045	11	11.0003	4	4.00006	29	29.0023	0	0	1	1.00002	1	1.00002	0	0	0	0	0	0	0	0	15	15.0008	1	1.00001	5	5.00009	0	0	0	0	11	11.0004	0	0	3	3.00002	0	0	1	1.00001	0	0	0	0	1	1.00001	1	1.00001	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	8	8.00029	2	2.00001	0	0	0	0	1	1	0	0	2	2.00001	0	0	0	0	0	0	0	0	280	280.204	1	1	0	0	7	7.00012	0	0	0	0	0	0	0	0	0	0	1	1.00001	0	0	139	139.049	1	1.00001	2	2.00002	0	0	0	0	0	0	858	859.992	0	0	0	0	0	0	0	0	0	0	1	1	0	0	136	136.048	0	0	0	0	0	0	0	0	11	11.0004	3	3.00004	
57	560		5251	5255	6	6.00018	0	0	1	1	1	1	50	50.0066	24	24.0016	125	125.04	10	10.0003	5	5.00006	15	15.001	0	0	2	2.00003	2	2.00003	1	1.00002	1	1.00001	0	0	0	0	17	17.0009	0	0	8	8.0002	0	0	0	0	10	10.0003	0	0	4	4.00006	0	0	3	3.00002	1	1	0	0	2	2.00003	1	1	0	0	1	1	0	0	0	0	2	2.00001	1	1	0	0	4	4.00016	0	0	0	0	2	2.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	275.194	0	0	0	0	5	5.00006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	172.076	1	1	1	1	0	0	0	0	0	0	887	889.12	1	1	0	0	1	1.00001	0	0	0	0	1	1	1	1	147	147.056	0	0	0	0	0	0	0	0	8	8.00016	1	1.00001	
58	570		5115	5119	14	14.0006	0	0	0	0	2	2.00001	44	44.0049	12	12.0005	113	113.036	7	7.00012	3	3.00007	19	19.0012	0	0	0	0	0	0	1	1.00002	0	0	0	0	0	0	24	24.0016	2	2.00002	6	6.00012	0	0	0	0	10	10.0004	0	0	5	5.00006	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1.00001	1	1	0	0	0	0	3	3.00005	0	0	0	0	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	255	255.167	0	0	0	0	2	2.00001	0	0	0	0	0	0	1	1	0	0	0	0	0	0	139	139.049	5	5.00006	1	1	0	0	0	0	0	0	935	937.321	0	0	0	0	0	0	1	1	0	0	1	1	0	0	128	128.042	0	0	1	1	0	0	0	0	5	5.00006	0	0	
59	580		5089	5092	5	5.00011	0	0	0	0	1	1.00001	48	48.0066	13	13.0005	117	117.037	10	10.0003	1	1.00002	19	19.0013	0	0	0	0	0	0	0	0	1	1	0	0	0	0	17	17.0008	1	1.00001	8	8.0002	0	0	1	1	10	10.0005	0	0	1	1.00001	0	0	1	1	3	3.00002	0	0	3	3.00002	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3.00007	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	254	254.169	0	0	0	0	3	3.00004	0	0	1	1	0	0	1	1.00001	0	0	0	0	1	1	146	146.054	1	1	1	1	0	0	0	0	0	0	817	818.786	1	1	1	1.00001	0	0	1	1.00001	0	0	1	1.00001	1	1	184	184.088	0	0	0	0	0	0	1	1	11	11.0004	1	1.00001	
60	590		4877	4880	2	2.00004	0	0	1	1	0	0	32	32.0029	11	11.0004	98	98.0249	4	4.00006	5	5.00009	14	14.0007	0	0	1	1.00002	1	1.00002	1	1.00002	0	0	0	0	0	0	11	11.0005	3	3.00002	7	7.00012	0	0	0	0	13	13.0006	0	0	3	3.00002	2	2.00001	2	2.00002	0	0	0	0	1	1.00002	0	0	0	0	0	0	0	0	2	2.00001	3	3.00002	0	0	1	1	2	2.00003	2	2.00002	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	252.165	0	0	0	0	2	2.00001	0	0	0	0	0	0	1	1	0	0	0	0	0	0	153	153.06	1	1	1	1	0	0	0	0	0	0	817	818.79	0	0	1	1.00001	0	0	1	1	0	0	1	1	2	2.00001	141	141.051	0	0	0	0	1	1	0	0	5	5.00011	0	0	
61	600		4896	4899	3	3.00008	0	0	0	0	0	0	36	36.0038	20	20.0013	115	115.034	5	5.00009	4	4.00006	27	27.0024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16.0007	1	1	8	8.0002	1	1.00005	0	0	12	12.0005	0	0	2	2.00002	0	0	0	0	3	3.00004	0	0	2	2.00003	0	0	0	0	1	1.00001	0	0	1	1.00001	0	0	1	1	0	0	1	1.00001	2	2.00003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	227.136	1	1.00001	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	144.053	1	1.00001	1	1	1	1	0	0	0	0	807	808.723	0	0	1	1	0	0	0	0	0	0	3	3.00004	1	1.00001	157	157.064	0	0	0	0	0	0	0	0	7	7.00012	2	2.00001	
62	610		4793	4796	4	4.00008	0	0	1	1	0	0	38	38.0037	11	11.0005	91	91.0215	6	6.00009	4	4.00006	19	19.0011	0	0	1	1.00001	1	1.00001	0	0	0	0	0	0	0	0	16	16.0007	0	0	3	3.00002	0	0	1	1.00001	9	9.00025	0	0	2	2.00002	0	0	2	2.00001	0	0	1	1	0	0	0	0	0	0	2	2.00001	0	0	1	1	0	0	0	0	0	0	3	3.00005	0	0	1	1.00001	0	0	0	0	0	0	0	0	2	2.00001	0	0	0	0	0	0	216	216.12	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	129.042	4	4.00004	1	1	0	0	0	0	0	0	806	807.751	0	0	0	0	0	0	0	0	0	0	1	1	0	0	142	142.051	0	0	0	0	1	1.00001	1	1	6	6.00009	1	1	
63	620		4887	4890	6	6.00015	0	0	0	0	0	0	38	38.0041	13	13.0004	119	119.037	7	7.00012	2	2.00001	23	23.0015	0	0	1	1.00001	1	1.00001	0	0	0	0	0	0	0	0	10	10.0004	1	1.00002	6	6.00012	0	0	0	0	12	12.0004	0	0	4	4.00004	0	0	0	0	0	0	0	0	1	1.00002	1	1.00001	0	0	0	0	0	0	1	1.00001	0	0	0	0	0	0	3	3.0001	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	249	249.162	0	0	0	0	1	1.00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	168.072	3	3.00004	1	1	0	0	0	0	0	0	838	839.864	0	0	0	0	0	0	0	0	0	0	3	3.00002	0	0	173	173.078	0	0	0	0	1	1	0	0	8	8.0002	1	1.00001	
64	630		4870	4873	6	6.00015	0	0	0	0	0	0	43	43.0047	20	20.0011	94	94.0234	6	6.00009	2	2.00002	35	35.0033	0	0	1	1.00001	1	1.00001	0	0	1	1.00001	0	0	0	0	22	22.0013	1	1	7	7.00014	0	0	1	1	10	10.0003	0	0	3	3.00002	0	0	3	3.00002	2	2.00001	0	0	1	1	0	0	0	0	0	0	0	0	2	2.00002	1	1.00001	0	0	0	0	2	2.00002	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	259	259.172	0	0	0	0	3	3.00002	0	0	1	1	0	0	1	1.00001	0	0	0	0	0	0	142	142.051	5	5.00011	1	1.00001	0	0	0	0	0	0	841	842.881	0	0	0	0	0	0	1	1.00001	2	2.00001	0	0	0	0	151	151.059	0	0	0	0	0	0	0	0	5	5.00006	3	3.00002	
